ID,post_type,post_status,post_name,post_title,post_content,post_excerpt,post_author,post_date,post_modified,post_thumbnail,post_parent,menu_order,post_tags,post_category,summary,seo_title,image,book_star,amazon_url,author,publisher,price,no_price,type,reread,text,reread_2,text_2,reread_3,text_3,reread_4,text_4,reread_5,text_5,status,auto_update_uri,ao_post_optimize,views,post_views_count,bzb_meta_keywords,bzb_meta_description,bzb_meta_robots,bzb_post_asset_js4head,bzb_post_asset_css,bzb_post_asset_js,bzb_cta,bzb_post_front_info,bzb_checklists,bzb_show_toppage_flag,bzb_include_rss,bzb_post_social_buttons,title,no-price
,books,publish,religious-secrets,宗教の秘密: 世界を意のままに操るカラクリの正体,予想以上によかった。キリスト教と現代資本主義の「お金教」とを対比させることで、鮮やかな論理展開がなされている。そもそも宗教とは何か？に触れられる一冊と思う。,,2,2018-02-17 8:08:25,2020-07-16 8:10:16,,0,0,"book,religion",book-review,,,https://test.b2i.link/wp-content/uploads/2018/02/519KX0ejh7L.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/B078N4V236/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=B078N4V236&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,苫米地英人,"Amazon Services International, Inc.",,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,4,73,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,solving-the-parable-of-the-new-testament,『新約聖書』の「たとえ」を解く,文字通りにしか受け取れていなかったイエスのたとえ話が立体的に立ち上がってくる感じで興味深い。一歩進んだ聖書理解の助けになりそう。,,2,2018-02-16 8:10:58,2020-07-16 8:13:18,,0,0,"book,religion",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41XmXa1FaL._SX298_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4480063307/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4480063307&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,加藤 隆,筑摩書房,702,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,3,69,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,english-etymology-story,英語の語源の話 - 楽しみながらボキャブラリーが増える,英語のウンチク本は地味に知識の定着がよいのでオススメ。一冊読んで一単語でも覚えられたら儲け物というのが私のスタンス。,,2,2018-02-16 8:13:54,2020-07-16 8:16:15,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51sVpROKQhL._SX335_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4327451452/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4327451452&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,佐久間 治,研究社出版,864,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,80,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,kama-sutra-read-through-comics,カーマ・スートラ (まんがで読破),古代インドの性愛指南、いわば四十八手的な本。日本人の価値観からすると歪みを感じる部分もあるが、興味深くはあった。マンガで十分という感じ。,,2,2018-02-16 13:15:34,2020-07-16 13:21:24,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51XqjAQW45L._SX342_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4781604587/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4781604587&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,バラエティアートワークス,イースト・プレス,,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,81,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,diseases-leading-to-death-read-through-with-comics,死に至る病 (まんがで読破),サエキ先生すみません、適当な漫画でお茶を濁してしまいました。いつか文庫も読みます。,,2,2018-02-16 22:26:05,2020-07-16 22:28:55,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/510GmWHD1L._SX298_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4781600239/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4781600239&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"キェルケゴール (著), バラエティアートワークス",イースト・プレス,389,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,3,80,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,common-sense-of-christian-english,キリスト教英語の常識,この著者好き。キリスト教にちなんだ英語表現が様々紹介されており、面白く勉強になった。,,2,2018-02-14 1:01:19,2020-07-17 1:07:39,,0,0,"book,english,religion",book-review,,,https://test.b2i.link/wp-content/uploads/2018/02/31dx8bkDWbL.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/B00NOTKKRW/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=B00NOTKKRW&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_logoff-22,石黒マリーローズ,講談社,650,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,94,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,records-of-romanian-manhole-residents,ルーマニア・マンホール生活者たちの記録,率直に言ってマジかよという内容。しかし、その中にも一抹の希望のようなものもあり、人間の可能性というか、なんというか、まあ、単に私の好奇心が満たされた。,,2,2018-02-03 1:12:59,2020-07-17 1:18:04,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/download-6.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4122049644/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4122049644&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,早坂 隆,中央公論新社,432,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,4,81,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,untouchables-another-india,不可触民―もうひとつのインド,インドというと、ガンジーと神秘なイメージくらいしかなかったが、忘れてはならないのがカースト制度。それにつけても、不可触民（アンタッチャブル）という地位が、文字通り「人間ではない」という現実が嫌というほど示されている。この本が出たのが1985年とはいえ、その後、完全に差別がなくなっているとは到底思えない。,,2,2018-01-30 1:18:28,2020-07-17 1:21:58,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2018/01/51VAZ1VKB7L._SX323_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/433478044X/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=433478044X&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,山際 素男,光文社,432,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,6,94,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,the-murderer-is-there,殺人犯はそこにいる: 隠蔽された北関東連続幼女誘拐殺人事件,なんかのリンクをたどって読むことになったが、未だにその真犯人が野放しになっているのはさすがにどうかと思う。この本の一切が真実ならば、正義なんてのは簡単に崩され、また、適当に築き上げられるものなのだという恐ろしさ。,,2,2018-01-25 1:22:18,2020-07-17 1:24:27,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51wDbzJguDL._SX345_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4104405027/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4104405027&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,清水 潔,新潮社,750,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,85,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,days-of-war-and-confusion-the-tragic-indochina,戦火と混迷の日々―悲劇のインドシナ,ベトナムについて「世界広しといえども、これほどえげつない形をした国土もない」という視点を得られただけでも、もう、十分に読む価値はあった。,,2,2018-01-23 1:26:29,2020-07-17 1:32:10,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51SMsiwP2EL._SY498_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/416726904X/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=416726904X&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,近藤 紘一,文藝春秋,432,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,4,91,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,western-art-history-learned-by-business-elites-around-the-world,世界のビジネスエリートが身につける教養「西洋美術史」,なんともタイトルが恥ずかしいのだが、まあ、読んで損はない。,,2,2018-01-23 1:32:46,2020-07-17 1:43:32,,0,0,book,art,,,https://test.b2i.link/wp-content/uploads/2020/07/51NRq7xqOFL._SX346_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4478103941/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4478103941&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,木村 泰司,ダイヤモンド社,1533,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,137,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,what-is-god-for-me,私にとって神とは,実際に自分もカトリックとなる身からすると、遠藤周作の言葉は以前よりも俄然リアリティを持ってくるように感じる。その分、いくつかの考え方は宗教でも信仰でもなく単なる彼流の哲学ではないかという思いも生まれてくるが、それもまた一興。たとえばいま「沈黙」を再読すれば、また新たな発見もありそう、など。,,2,2018-01-18 1:43:59,2020-07-17 1:45:42,,0,0,"book,religion",book-review,,,https://test.b2i.link/wp-content/uploads/2018/01/51tEZpQLDvL._SX347_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4334708471/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4334708471&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,遠藤 周作,光文社,432,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,85,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,how-to-read-the-bible,聖書の読み方,初読者にとっての聖書の読みにくさから出発し、わけのわからなさが率直に指摘・解説されており好感が持てる。一歩踏み込んだ聖書理解の助けにはなりそうな感じ。,,2,2018-01-15 1:46:27,2020-07-17 1:48:50,,0,0,"book,religion",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41IbcRPzQyL._SX300_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4004312337/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4004312337&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,大貫 隆,岩波書店,799,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,69,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,akira-ikegamis-lecture-time-islamic-world-seen-from-high-school-students,池上彰の講義の時間 高校生からわかるイスラム世界,これもシェアメイトにもらった本。余りにもわかりやすい解説に、今まで自分がイスラムのことも中東のことも何も理解してなかったんだなあと、しみじみ。万人に一読をお薦めしたい。,,2,2018-01-14 2:27:37,2020-07-17 2:28:32,,0,0,"book,religion",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/download-7.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4834251691/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4834251691&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,池上 彰,ホーム社,,購入価格: 人にもらった(0円),,,,,,,,,,,,,,,5,82,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,illustrated-japan-that-cannot-be-postponed-japanese-issue-40,図解　先送りできない日本　日本の課題４０,仲良しの日本人フラットメイトにもらった本。興味深いし考えさせられることは確かなのだが、わかりやすく暗澹とした気持ちになる。まあ、何がどうなろうが、私はわたしの仕事（芸術）をするだけです。,,2,2018-01-04 2:28:55,2020-07-17 2:30:23,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/510al0LaJL._SX344_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4041100771/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4041100771&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,池上 彰,角川書店,,購入価格: 人にもらった(0円),,,,,,,,,,,,,,,2,71,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,determination-to-marry,結婚という決意,今年の読書納め。納得できることが多すぎて言うことがない良書。しかし私はそれを決意できないまま、今年もまた虚しく暮れゆくのであった。さようなら、さようなら、さようなら。,,2,2017-12-31 2:37:07,2020-07-17 2:39:14,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/413QETTTn3L._SX298_BO1204203200_.jpg,"</i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4569694969/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4569694969&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,小浜 逸郎,PHP研究所,800,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,70,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,petition,駈込み訴え,相当に久々の太宰。キリストを裏切ったイスカリオテのユダを主人公とした短編。なるほどね、走れメロスに通じるスピード感。興味深い。,,2,2017-12-30 2:42:00,2020-07-17 2:44:00,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/513oybEUtfL.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/B009IX8IZ4/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=B009IX8IZ4&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,太宰 治,"Amazon Services International, Inc.",,購入価格: パブリックドメイン(0円),,,,,,,,,,,,,,,5,42,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
